,name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
50,Australia,17.303974620000137,25.82667936100021,37.0742628640003,47.068799929000384,53.70199020000043,57.669970587000456,68.07721739150054,77.76843766000063,83.72538064700069,96.37518278300078,110.66587906400088,119.94438959300096,116.98083531900092,127.07482051400102,125.317263767698,133.95262335036207,146.3292812525042,149.39459085312018,152.99338994712122,177.07563971497845,206.11147045182668,215.76499987905677,233.33595294885487,243.83902797142295,279.91216640033923,295.9596835114804,296.33702949595244,296.3764706243104,302.73707908147713,307.1253309238967,311.9233041955533,326.4131783815562,330.01159696357666,337.45225852471594,359.3031260985998,382.3527969610582,406.8222719050449,427.5118479425609,416.8290343516629,466.975928228968,526.2550944352319,541.6328150020963,579.6200831546942,602.5001934836362,649.2760795631947,740.9851920378889,939.9792859948994,1101.2462724544323,1260.1577538431147,1431.490188286299,1425.1601520305935
51,Bangladesh,0.0,0.0,4.396140000000036,6.082490000000051,6.687250000000055,6.722140000000054,8.850430000000072,9.873870000000082,10.897310000000086,12.5371400000001,14.118820000000111,13.613856578437613,17.674846829062638,19.66718499900016,22.700662951312687,25.780474349437718,29.07014900212523,34.15592605425027,40.20107798437532,42.498671797312845,45.74201300418788,47.107486907250376,51.37016392200041,57.50253175012546,60.98571667650048,67.42334014762554,72.36466586868808,71.13274130943807,76.86446110612562,83.80357599075069,90.58188656343825,101.4320893740008,106.71137669981334,114.78429825843844,123.40231917956348,132.6335768835011,143.63368201875113,153.36370563937624,163.76420147587632,187.46738311684496,192.53727132543904,195.8214949845016,213.3627924697517,219.5278662596268,230.22271575187688,258.5406276337521,264.5094656531271,265.9267239956271,265.8177041231271,252.84433929562704,247.1384813188473
52,Brunei,2.1352500000000174,2.1157500000000167,4.343625000000036,18.96862500000015,41.17425000000033,53.995500000000426,71.21400000000057,81.72450000000065,80.10112500000065,83.91825000000068,84.23025000000068,81.54900000000065,81.45150000000065,84.95175000000067,85.96575000000068,83.80612500000066,84.02550000000068,83.83050000000067,87.0967500000007,85.35150000000068,87.02362500000069,88.3350000000007,95.08200000000076,100.6736250000008,101.3122500000008,114.6697500000009,113.6752500000009,113.76300000000091,105.01725000000086,109.47300000000088,110.15550000000088,111.12075000000088,111.7252500000009,120.45150000000098,119.26822206000097,117.0944248500009,122.5612658551595,119.47628536170608,118.49997352050094,111.2860927425009,119.75347700306348,124.787910000001,122.512764172501,119.01313710000092,126.88146419817524,132.9145209502583,129.42844677780232,128.54908143834686,125.65272110698082,129.8013605697129,126.40789736722324
53,China,28.9257620452313,37.694198623402464,48.780727630285526,60.27040314650981,75.89233038348141,89.1961651917411,101.79449360865368,122.15339233038443,138.38003933136784,146.2413962635213,143.8225172074741,128.40216322517307,120.23844641101373,123.06047197640213,125.27777777777877,130.3171091445438,138.68239921337374,139.99262536873266,143.7217305801388,151.673795476894,154.18338249754296,156.1184857423808,159.1420845624398,168.96878072763158,176.97123893805448,180.9119960668647,202.72222222222385,228.8158800393332,234.62118977384648,253.96214355949064,274.13962635201784,305.67576204523345,329.17920353982555,352.9043756145554,417.86135693215664,497.0796460177029,590.135939036386,697.846607669622,809.3166175024645,859.3974926253755,965.4451819075788,1061.656096361857,1114.780727630294,1218.107177974444,1311.8085054080732,1356.6887905604826,1379.4161750245928,1491.9948377581236,1614.188544739442,1775.5983284169267,1940.1425762045385
54,India,6.32846620271255,6.706218750000053,7.355906250000058,7.336656250000058,8.303968750000067,10.630812500000086,12.914343750000103,13.792625000000111,15.404812500000125,19.158562500000148,11.331031250000091,19.78178125000016,25.93456250000021,30.857750000000248,35.34059375000029,43.22828125000035,60.40024375000048,69.57700750000055,81.50488500000066,96.90459625000078,115.92735000000091,129.10801750000104,144.34689500000115,146.67085125000116,158.56918000000127,180.77829000000145,197.3172162500016,214.5263312500017,235.4287512500019,241.23368500000197,253.626931250002,254.27748500000203,265.54412500000217,284.26898500000226,281.3776350000022,285.1213750000024,281.8681250000023,289.64512500000234,293.9186250000023,361.4993877978205,474.29187712753367,429.3339434742567,372.678228038708,310.6312810536557,293.552182159407,281.4278107774109,265.82315898000365,276.93324342698,274.9293024202093,269.0600514152981,237.60556354102255
55,Indonesia,12.7890000000001,15.225000000000124,11.276650000000089,17.47830000000014,18.046700000000147,23.64950000000019,23.852500000000195,57.44900000000046,110.4320000000009,160.16700000000128,187.87650000000156,190.5155000000015,193.6620000000015,220.96550000000173,297.9025000000024,327.8450000000026,341.14150000000274,364.4865000000029,398.0830000000032,418.78900000000334,445.3982708397636,489.0921175883964,518.3108309440466,538.4756520174193,613.5329105189074,616.3042948462978,649.3877955267875,666.6897730438268,655.5651419810365,710.8883436055357,706.8442483429483,686.2649733579204,755.9024278288412,791.5684575133713,756.946897672776,762.6978049670237,753.9709921240411,725.7912877078033,748.2994116533835,780.440571176654,870.0051536662045,826.7904294354141,782.9956996611288,776.2365369424111,763.9957757472135,761.6220067760912,750.799643676606,727.0498824922258,728.0167500087358,675.834358303918,631.5246534075483
56,Malaysia,0.0,0.8287491504893914,1.1605093980175214,1.1605093980175214,2.4192625470124973,2.916263083336811,3.4717678024516068,3.176757348805984,23.65559453153737,29.35411598921048,26.10935000000021,21.992330000000173,27.667770000000225,66.72131000000053,101.35545000000084,111.98527000000092,150.60850000000127,162.84326000000138,168.1116500000014,181.95135000000155,180.11381000000142,213.8757000000017,223.9007600000018,241.24109000000195,255.52273000000207,282.8881200000023,361.46040000000295,413.0859700000034,412.26024000000336,422.2736700000034,496.8219700000041,490.239390000004,505.8817400000041,527.2227900000042,601.4221900000051,676.9997963409623,674.658908620634,676.286983323698,692.050748967495,661.6568989156709,650.8205866397965,669.511671095731,692.5072089185605,725.8860058984072,721.7410784214115,768.4600964256721,766.9548106126002,784.6563128262871,772.2798736802474,792.6473351934227,731.9447845958829
57,Myanmar,0.0736875000000006,0.1424625000000011,0.1522875000000012,0.1842187500000014,1.6481437500000131,1.7685000000000144,2.45625000000002,2.259750000000018,2.652750000000022,2.652750000000022,3.4387500000000277,4.126500000000033,4.421250000000036,5.895000000000048,6.288000000000052,9.039000000000073,10.512750000000086,11.691750000000097,10.218000000000083,10.709250000000086,8.351250000000066,8.449500000000068,8.547750000000068,10.80750000000009,14.049750000000111,16.113000000000127,15.720000000000129,14.835750000000118,17.29200000000014,16.899000000000136,33.405000000000264,68.77500000000056,82.53000000000067,94.32000000000076,100.2150000000008,119.86500000000098,123.795000000001,132.83400000000103,121.830000000001,113.5237227103584,122.07877403629595,125.5002381405685,125.11101808186976,128.60941922333492,165.43191812325728,192.1668374508229,182.8007589127949,177.98891673850895,169.71708351661337,184.81904992882704,176.7928454456191
58,Pakistan,29.10392500000023,29.02042500000023,26.895350000000217,30.63615000000025,33.89265000000027,38.07600000000029,38.82750000000031,42.41800000000034,43.58700000000034,49.0980000000004,59.95300000000047,65.38050000000052,71.30900000000055,70.30700000000057,72.14400000000057,73.64700000000059,78.99100000000062,84.58550000000068,89.67900000000073,95.60750000000075,102.12050000000082,110.30350000000088,108.21600000000086,124.582000000001,127.003500000001,130.260000000001,141.53250000000114,141.11500000000112,148.6300000000012,169.50500000000133,179.52500000000143,189.5450000000015,205.4935000000016,255.50380258377987,306.7659483878387,326.10188641514503,333.19478444875017,338.00255303886644,346.0761096028527,347.0166905875077,353.48395330552773,353.39646839745274,365.9723057103854,355.85728645201203,349.8668945100809,350.47566178960625,346.7868866496505,346.51497646198254,342.0010389401494,326.86229577830505,306.1092204630324
59,Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7255609527385656,13.891568726861074,16.353365716431394,24.412820146572308,32.091282185470206,37.4398292163819,52.308789962316425,61.99859875590732,61.9361746179575,67.49866353010566,83.651275563459,89.24365772476622,100.44571324052175,111.03583636172692,117.56106373943918,135.90350280922937,167.302551126918,181.63665716976132,198.96594954991528,208.950294769044,203.2447871746446,212.44428806781275,222.17864366407207,231.47573722361247,245.1773958969924,251.70262327470465,269.0319156548585,297.97942447043346,293.897310801567,337.15101064055,338.0388694476813,384.49857629831376,389.3474811152173,390.9199539423053,374.77269045598285,372.73707741667846,359.46514885351354,347.2811587170967,357.7268710684673,327.06406123974875
60,Vietnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0965000000000007,0.1833500000000014,0.6320750000000052,0.5500500000000045,0.3425750000000028,0.3570500000000028,0.3570500000000028,0.2702000000000021,0.3184500000000025,0.3860000000000031,0.6948000000000056,2.026500000000016,2.412500000000019,2.412500000000019,1.404075000000011,2.769550000000023,5.124150000000041,8.68500000000007,12.5450000000001,15.440000000000124,19.300000000000157,23.160000000000185,22.899450000000183,40.144000000000325,62.14600000000051,67.55000000000054,68.32200000000054,72.36535000000059,77.29650000000062,90.72930000000072,81.83200000000066,90.27575000000073,94.09715000000077,98.5265000000008,102.86900000000082,102.38650000000082,95.20690000000076,96.59650000000076,98.5265000000008,87.12599000000068
